request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
12854,BasicRequest,1,49920,49920,392;-1;-1,4994;-1;-1,,,,,656.4570746009999,8828.547,0:t_wait:758.3571254709823;t_drive:686.4570746009995;fare:882,,,0,3,50678.357125471,51364.81420007202,882,0
13107,BasicRequest,1,50460,50460,5269;-1;-1,4994;-1;-1,,,,,489.38478008000004,6774.200999999999,0:t_wait:545.5505469970012;t_drive:519.3847800799995;fare:677,,,0,14,51005.550546997,51524.93532707701,677,0
13151,BasicRequest,1,50520,50520,5269;-1;-1,4994;-1;-1,,,,,489.38478008000004,6774.200999999999,0:t_wait:485.5505469970012;t_drive:519.3847800799995;fare:677,,,0,14,51005.550546997,51524.93532707701,677,0
13068,BasicRequest,1,50340,50340,10186;-1;-1,4994;-1;-1,,,,,296.78112945099997,3086.2039999999997,0:t_wait:858.3358935650103;t_drive:326.7811294510029;fare:308,,,0,12,51198.335893565,51598.49207008701,308,0
13500,BasicRequest,1,51180,51180,7746;-1;-1,4994;-1;-1,,,,,195.01916417799998,2133.8639999999996,0:t_wait:193.4729059090023;t_drive:225.01916417799657;fare:213,,,0,12,51373.47290590901,51598.49207008701,213,0
13321,BasicRequest,1,50820,50820,2420;-1;-1,4994;-1;-1,,,,,345.093752535,4967.196000000001,0:t_wait:351.04427844999736;t_drive:375.09375253500184;fare:496,,,0,23,51171.04427845002,51546.13803098502,496,0
13140,BasicRequest,1,50520,50520,4420;-1;-1,4994;-1;-1,,,,,413.31896634200007,4933.005,0:t_wait:406.1317459569982;t_drive:443.318966341998;fare:493,,,0,9,51198.93799850501,51642.25696484702,493,0
13263,BasicRequest,1,50760,50760,5858;-1;-1,4994;-1;-1,,,,,466.451300294,5487.41,0:t_wait:219.26407990900043;t_drive:662.9928849380012;fare:548,,,0,9,50979.264079909015,51642.25696484702,548,0
13021,BasicRequest,1,50280,50280,9931;-1;-1,4994;-1;-1,,,,,330.77657875600005,3687.67,0:t_wait:1035.061445031999;t_drive:360.77657875599834;fare:368,,,0,6,51315.06144503203,51675.83802378803,368,0
12922,BasicRequest,1,50100,50100,6512;-1;-1,4994;-1;-1,,,,,406.10437875,5373.1269999999995,0:t_wait:404.57210933400347;t_drive:436.10437875000207;fare:537,,,0,7,51260.710140319,51696.81451906899,537,0
13585,BasicRequest,1,51300,51300,10159;-1;-1,4994;-1;-1,,,,,177.972089423,2100.675,0:t_wait:180.35467423500086;t_drive:207.97208942299767;fare:210,,,0,13,51480.35467423499,51688.32676365799,210,0
13152,BasicRequest,1,50520,50520,4254;-1;-1,4994;-1;-1,,,,,371.918335029,4267.595,0:t_wait:371.81183289099863;t_drive:401.9183350289968;fare:426,,,0,15,51282.69879407501,51742.041526284986,426,0
13377,BasicRequest,1,50940,50940,4254;-1;-1,4994;-1;-1,,,,,371.918335029,4267.595,0:t_wait:342.69879407499684;t_drive:401.9183350289968;fare:426,,,0,15,51282.69879407501,51742.041526284986,426,0
13390,BasicRequest,1,50940,50940,4254;-1;-1,4994;-1;-1,,,,,371.918335029,4267.595,0:t_wait:342.69879407499684;t_drive:401.9183350289968;fare:426,,,0,15,51282.69879407501,51742.041526284986,426,0
13393,BasicRequest,1,50940,50940,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:641.4519817189939;t_drive:160.58954456599895;fare:116,,,0,15,51581.451981718994,51742.041526284986,116,0
13039,BasicRequest,1,50340,50340,4314;-1;-1,4994;-1;-1,,,,,596.203457565,7731.267999999999,0:t_wait:595.5215246189982;t_drive:626.2034575650032;fare:773,,,0,8,51239.70682489701,51865.910282462006,773,0
13315,BasicRequest,1,50820,50820,1174;-1;-1,4994;-1;-1,,,,,624.1455701330001,8308.845,0:t_wait:167.60944147499686;t_drive:878.3008409870017;fare:830,,,0,8,50987.609441475004,51865.910282462006,830,0
13232,BasicRequest,1,50700,50700,4541;-1;-1,4994;-1;-1,,,,,521.966587053,7024.5340000000015,0:t_wait:527.3704851689981;t_drive:551.9665870530007;fare:702,,,0,16,51227.37048516902,51897.76410417203,702,0
13328,BasicRequest,1,50880,50880,1608;-1;-1,4994;-1;-1,,,,,405.70461706500004,5036.722,0:t_wait:582.0594871070134;t_drive:435.7046170649992;fare:503,,,0,16,51462.05948710703,51897.76410417203,503,0
13329,BasicRequest,1,50880,50880,1608;-1;-1,4994;-1;-1,,,,,405.70461706500004,5036.722,0:t_wait:582.0594871070134;t_drive:435.7046170649992;fare:503,,,0,16,51462.05948710703,51897.76410417203,503,0
13196,BasicRequest,1,50640,50640,10479;-1;-1,4994;-1;-1,,,,,618.670254144,8865.710000000001,0:t_wait:624.6207800589982;t_drive:648.6702541440027;fare:886,,,0,0,51264.62078005901,51913.29103420301,886,0
12917,BasicRequest,1,50040,50040,4055;-1;-1,4994;-1;-1,,,,,807.6937873500001,10648.831000000002,0:t_wait:812.632460052002;t_drive:837.6937873499992;fare:1064,,,0,5,50852.63246005202,51918.76687065101,1064,0
13195,BasicRequest,1,50640,50640,4934;-1;-1,4994;-1;-1,,,,,536.321471534,7526.905000000002,0:t_wait:712.445399117023;t_drive:566.321471534;fare:752,,,0,5,51352.445399117,51918.76687065101,752,0
