operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,15,default_vehtype,boarding,True,28356.602467874378,28386.602467874378,3014;-1;-1,3014;-1;-1,0.0,0.7898045414179296,0.7898045414179296,0.0,,0,1337,1,1337,,,
0,12,default_vehtype,boarding,True,28420.453385265762,28450.453385265762,2967;-1;-1,2967;-1;-1,0.0,0.6482138463780156,0.6482138463780156,0.0,,0,1747,1,1747,,,
0,13,default_vehtype,route,False,27840.0,28484.16820711895,2944;-1;-1,3022;-1;-1,10175.414000000002,0.7452294043087835,0.7442118629087836,0.0,,0,,0,,,2944;2971;3045;6730;5894;5896;5900;6830;5899;3044;5902;3037;5741;5743;3034;3043;3042;10046;9937;10021;9941;9936;10109;3013;3022,2944:27840;2971:27884.009093146025;3045:27924.548390524335;6730:27932.5134627379;5894:27943.54649307602;5896:27945.931593501304;5900:27964.628630744977;6830:27976.72262680797;5899:27979.114635418857;3044:28028.684485728343;5902:28039.076304857568;3037:28051.240961790492;5741:28052.36331167891;5743:28053.42098779159;3034:28053.984629944942;3043:28055.900894840306;3042:28062.156816142255;10046:28241.102833898556;9937:28246.66616024914;10021:28255.13184564642;9941:28265.556297728614;9936:28267.469470388514;10109:28324.585296318026;3013:28483.280702645076;3022:28484.16820711895
0,14,default_vehtype,route,False,27840.0,28483.34748059875,2944;-1;-1,10053;-1;-1,10788.778000000002,0.5806547589424982,0.5795758811424984,0.0,,0,,0,,,2944;2986;3046;2935;5919;5744;2946;5939;2952;10856;10834;10886;10890;11009;9990;9960;10014;9991;10102;10101;10100;10053,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;5919:27916.367407199097;5744:27947.144015556292;2946:27979.666161225585;5939:27987.929739428877;2952:28018.36739601442;10856:28024.918935026588;10834:28079.63585073883;10886:28140.76276331936;10890:28144.44599077104;11009:28250.90415012044;9990:28264.09989944439;9960:28269.555911334948;10014:28279.395883398098;9991:28282.318005703833;10102:28305.34906680699;10101:28378.482716293987;10100:28379.6024271824;10053:28483.34748059875
0,7,default_vehtype,route,False,27840.0,28523.73050036708,2944;-1;-1,10077;-1;-1,10172.906,0.9458865003910399,0.9448692097910399,0.0,,0,,0,,,2944;2986;3046;2935;5919;5744;2946;5939;2952;2953;10857;5886;10061;10062;10063;10060;10059;10761;10819;10818;10759;10018;10866;10066;10077,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;5919:27916.367407199097;5744:27947.144015556292;2946:27979.666161225585;5939:27987.929739428877;2952:28018.36739601442;2953:28021.68555546324;10857:28024.560354138972;5886:28034.140872660806;10061:28068.073686279273;10062:28154.00064072247;10063:28179.1326199637;10060:28227.964379985176;10059:28240.852544355253;10761:28246.759733868497;10819:28248.25115521782;10818:28249.148502211377;10759:28250.721348041727;10018:28255.47319161488;10866:28277.43598081276;10066:28344.71639808157;10077:28523.73050036708
0,7,default_vehtype,boarding,True,28523.73050036708,28553.73050036708,10077;-1;-1,10077;-1;-1,0.0,0.9448692097910399,0.9448692097910399,0.0,,0,1185,1,1185,,,
0,13,default_vehtype,boarding,True,28484.16820711895,28514.16820711895,3022;-1;-1,3022;-1;-1,0.0,0.7442118629087836,0.7442118629087836,0.0,,0,837,1,837,,,
0,14,default_vehtype,boarding,True,28483.34748059875,28513.34748059875,10053;-1;-1,10053;-1;-1,0.0,0.5795758811424984,0.5795758811424984,0.0,,0,871,1,871,,,
0,8,default_vehtype,route,False,27840.0,28569.908213841143,2944;-1;-1,10742;-1;-1,12818.132000000001,0.964648098788107,0.9633662855881071,0.0,,0,,0,,,2944;2986;3046;2935;5919;5744;2946;5939;2952;10856;10834;10886;10890;11009;9990;9960;10014;9991;10102;10101;10100;10053;10049;10079;10080;10922;10742,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;5919:27916.367407199097;5744:27947.144015556292;2946:27979.666161225585;5939:27987.929739428877;2952:28018.36739601442;10856:28024.918935026588;10834:28079.63585073883;10886:28140.76276331936;10890:28144.44599077104;11009:28250.90415012044;9990:28264.09989944439;9960:28269.555911334948;10014:28279.395883398098;9991:28282.318005703833;10102:28305.34906680699;10101:28378.482716293987;10100:28379.6024271824;10053:28483.34748059875;10049:28487.61103896506;10079:28535.580618319742;10080:28552.704407841764;10922:28568.187383490393;10742:28569.908213841143
0,8,default_vehtype,boarding,True,28569.908213841143,28599.908213841143,10742;-1;-1,10742;-1;-1,0.0,0.9633662855881071,0.9633662855881071,0.0,,0,1259,1,1259,,,
0,12,default_vehtype,route,False,28450.453385265762,28598.19531504292,2967;-1;-1,6828;-1;-1,2246.328,0.6482138463780156,0.6479892135780155,0.0,,0,1747,1,,,2967;2966;6828,2967:28450.453385265762;2966:28451.28689258303;6828:28598.19531504292
0,12,default_vehtype,boarding,True,28598.19531504292,28628.19531504292,6828;-1;-1,6828;-1;-1,0.0,0.6479892135780155,0.6479892135780155,0,,0,1747;893;895;909,4,893;895;909,,,
0,6,default_vehtype,route,False,27840.0,28733.234286195075,2944;-1;-1,4189;-1;-1,17222.911999999997,0.8519442917701832,0.8502220005701832,0.0,,0,,0,,,2944;2971;3045;3026;6857;2880;2904;2842;2849;3012;6941;5907;6195;5168;3030;5166;5169;3047;3016;3018;3009;5575;4215;4158;4189,2944:27840;2971:27884.009093146025;3045:27924.548390524335;3026:28019.97497427523;6857:28070.20691660701;2880:28124.94244083303;2904:28128.99681795812;2842:28141.973412007363;2849:28152.969196625196;3012:28170.04845376351;6941:28171.302380829446;5907:28175.186199329404;6195:28180.38968596744;5168:28189.39633712468;3030:28191.02594521344;5166:28192.92790029576;5169:28203.880872438447;3047:28207.56833764166;3016:28278.66053421368;3018:28279.45046816919;3009:28321.850371601075;5575:28375.79717134716;4215:28635.48947864987;4158:28647.198869392836;4189:28733.234286195075
