request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
14686,BasicRequest,1,53340,53340,5106;-1;-1,1174;-1;-1,,,,,718.2370982170002,9939.313000000002,0:t_wait:992.5166345112084;t_drive:1001.4894980850004;fare:993,,,0.0,64.0,54332.51663451121,55334.00613259622,993.0,0
14924,BasicRequest,1,53820,53820,5881;-1;-1,5238;-1;-1,,,,,478.036502331,5906.189000000001,0:t_wait:831.1675257981769;t_drive:691.9013408490064;fare:590,,,0.0,72.0,54651.16752579816,55343.06886664715,590.0,0
14907,BasicRequest,1,53760,53760,223;-1;-1,5106;-1;-1,,,,,1450.885667344,25923.314,0:t_wait:25.13812861219776;t_drive:1577.5462756299967;fare:2592,,,0.0,88.0,53785.1381286122,55362.68440424222,2592.0,0
14902,BasicRequest,1,53760,53760,10914;-1;-1,4251;-1;-1,,,,,787.832386956,11038.136999999997,0:t_wait:450.5824923041;t_drive:1058.938396964004;fare:1103,,,0.0,92.0,54210.582492304085,55321.2248141631,1103.0,0
14723,BasicRequest,1,53400,53400,11010;-1;-1,9641;-1;-1,,,,,632.3706871620001,8597.467999999999,0:t_wait:1121.928738376002;t_drive:662.3706871620016;fare:859,,,0.0,107.0,54521.92873837601,55340.32301394901,859.0,0
15420,BasicRequest,1,54720,54720,8245;-1;-1,9641;-1;-1,,,,,334.11138586000004,4560.052,0:t_wait:256.21162808901136;t_drive:364.11138586000015;fare:456,,,0.0,107.0,54976.211628089004,55340.32301394901,456.0,0
14773,BasicRequest,1,53520,53520,5238;-1;-1,4931;-1;-1,,,,,494.71904644100005,6555.840999999999,0:t_wait:1180.362503614102;t_drive:524.7190464410014;fare:655,,,0.0,125.0,54700.36250361409,55346.57836586608,655.0,0
14810,BasicRequest,1,53580,53580,1521;-1;-1,4428;-1;-1,,,,,551.427039137,8266.568,0:t_wait:1006.4197090332018;t_drive:581.427039137001;fare:826,,,0.0,133.0,54586.4197090332,55374.04166153319,826.0,0
14896,BasicRequest,1,53760,53760,1521;-1;-1,4428;-1;-1,,,,,551.427039137,8266.568,0:t_wait:826.4197090332018;t_drive:787.6219524999979;fare:826,,,0.0,133.0,54586.4197090332,55374.04166153319,826.0,0
14551,BasicRequest,1,53100,53100,887;-1;-1,8523;-1;-1,,,,,912.982944933,13937.886000000002,0:t_wait:928.9176348261317;t_drive:1084.151136966997;fare:1393,,,0.0,134.0,54028.91763482617,55342.332300328184,1393.0,0
14663,BasicRequest,1,53340,53340,5255;-1;-1,8523;-1;-1,,,,,783.629299528,11092.369,0:t_wait:1188.7030008001311;t_drive:813.6292995280019;fare:1109,,,0.0,134.0,54528.703000800175,55342.332300328184,1109.0,0
