,request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
1240,2122,BasicRequest,1,57600,57600,2944;-1;-1,7003;-1;-1,,,,,1222.3759755341512,22201.693,0:t_wait:1031.5135177159464;t_drive:1822.3759755341525;fare:2220,,,0.0,88.0,58631.51351771596,60756.32649113529,2220.0,0
1241,1205,BasicRequest,1,55140,55140,10017;-1;-1,2944;-1;-1,,,,,554.1076300054582,8621.367,0:t_wait:4120.352659983968;t_drive:854.1076300054556;fare:862,,,0.0,25.0,59937.5230576296,60791.630687635065,862.0,0
1242,1097,BasicRequest,1,55980,55980,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:t_wait:4191.8761690659085;t_drive:707.1282308482332;fare:597,,,0.0,23.0,60171.87616906592,60879.00439991416,597.0,0
1243,1432,BasicRequest,1,55800,55800,2944;-1;-1,10129;-1;-1,,,,,797.5377166831003,12643.657,0:t_wait:3255.671964219786;t_drive:1097.5377166831022;fare:1264,,,0.0,26.0,59774.99975687499,60872.53747355809,1264.0,0
1244,3076,BasicRequest,1,53100,53100,2944;-1;-1,5119;-1;-1,,,,,1294.183963078332,23371.316,0:t_wait:6214.027681700885;t_drive:1594.1839630783288;fare:2337,,,0.0,0.0,59314.027681700914,60908.21164477927,2337.0,0
1245,3062,BasicRequest,1,58500,58500,2944;-1;-1,5119;-1;-1,,,,,1294.183963078332,23371.316,0:t_wait:814.0276817009071;t_drive:1594.1839630783288;fare:2337,,,0.0,0.0,59314.027681700914,60908.21164477927,2337.0,0
1246,1794,BasicRequest,1,53100,53100,2944;-1;-1,6323;-1;-1,,,,,465.1629443490186,7187.44,0:t_wait:6504.354000380721;t_drive:765.1629443490165;fare:718,,,0.0,45.0,60146.42477044274,60911.58771479176,718.0,0
1247,3008,BasicRequest,1,54000,54000,2944;-1;-1,5047;-1;-1,,,,,1159.862710642139,21847.858,0:t_wait:4580.905050513655;t_drive:1459.8627106421409;fare:2184,,,0.0,71.0,59151.635288317,60911.49799895915,2184.0,0
1248,1948,BasicRequest,1,47700,47700,2944;-1;-1,7503;-1;-1,,,,,8739.634582957473,201192.24700000003,0:t_wait:1022.7379124502404;t_drive:12194.158916613567;fare:20119,,,0.0,72.0,48722.73791245025,60916.89682906386,20119.0,0
1249,1553,BasicRequest,1,55020,55020,3031;-1;-1,2944;-1;-1,,,,,522.0376548749421,8583.308,0:t_wait:5176.067898935973;t_drive:822.0376548749409;fare:858,,,0.0,47.0,60196.06789893598,61018.105553810936,858.0,0
1250,2103,BasicRequest,1,57120,57120,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.596,0:t_wait:1752.4681752140168;t_drive:2145.637378596897;fare:2277,,,0.0,47.0,58872.46817521402,61018.105553810936,2277.0,0
1251,1138,BasicRequest,1,53100,53100,2944;-1;-1,9947;-1;-1,,,,,1098.9676081776763,21357.259,0:t_wait:5870.209191778769;t_drive:1698.967608177678;fare:2135,,,0.0,53.0,59316.0462575688,61015.01386574648,2135.0,0
1252,543,BasicRequest,1,53340,53340,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:6870.734730024473;t_drive:760.5795270173257;fare:705,,,0.0,59.0,60210.73473002453,60971.31425704186,705.0,0
1253,531,BasicRequest,1,57840,57840,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:2370.7347300245237;t_drive:760.5795270173257;fare:705,,,0.0,59.0,60210.73473002453,60971.31425704186,705.0,0
1254,1321,BasicRequest,1,52860,52860,10069;-1;-1,2944;-1;-1,,,,,900.9307446527896,15255.844,0:t_wait:4464.552783867737;t_drive:1200.9307446527891;fare:1525,,,0.0,70.0,59808.27391098997,61009.20465564277,1525.0,0
1255,2090,BasicRequest,1,56700,56700,2944;-1;-1,4189;-1;-1,,,,,893.2342861950787,17222.912,0:t_wait:2748.259287849498;t_drive:1193.234286195082;fare:1722,,,0.0,20.0,59845.4761175619,61038.71040375698,1722.0,0
1256,2195,BasicRequest,1,52080,52080,4085;-1;-1,2944;-1;-1,,,,,1526.8457267854053,25785.518000000004,0:t_wait:5037.439980061354;t_drive:1826.8457267854028;fare:2578,,,0.0,74.0,59241.15216642783,61067.99789321325,2578.0,0
1257,2167,BasicRequest,1,55680,55680,4085;-1;-1,2944;-1;-1,,,,,1526.8457267854053,25785.518000000004,0:t_wait:3561.152166427819;t_drive:1826.8457267854028;fare:2578,,,0.0,74.0,59241.15216642783,61067.99789321325,2578.0,0
1258,2954,BasicRequest,1,49500,49500,2944;-1;-1,8605;-1;-1,,,,,4052.566450813808,84719.625,0:t_wait:4751.354035304314;t_drive:4352.566450813807;fare:8471,,,0.0,14.0,55039.5316648557,61125.73264597355,8471.0,0
1259,1741,BasicRequest,1,53220,53220,2967;-1;-1,2944;-1;-1,,,,,566.7748615940052,9249.51,0:t_wait:6555.108262213696;t_drive:866.7748615940072;fare:924,,,0.0,33.0,60226.85800555468,61093.632867148684,924.0,0
1260,297,BasicRequest,1,51780,51780,9907;-1;-1,2944;-1;-1,,,,,3458.5202320866074,74845.087,0:t_wait:5033.8812465016745;t_drive:3758.5202320866083;fare:7484,,,0.0,28.0,56813.88124650166,61157.75838130373,7484.0,0
1261,2673,BasicRequest,1,53460,53460,10660;-1;-1,2944;-1;-1,,,,,2962.170951590587,66860.97200000001,0:t_wait:4435.587429713145;t_drive:3262.1709515905895;fare:6686,,,0.0,28.0,57895.58742971314,61157.75838130373,6686.0,0
1262,295,BasicRequest,1,54480,54480,9907;-1;-1,2944;-1;-1,,,,,3458.5202320866074,74845.087,0:t_wait:2333.8812465016817;t_drive:4343.87713480206;fare:7484,,,0.0,28.0,56813.88124650166,61157.75838130373,7484.0,0
1263,2186,BasicRequest,1,53100,53100,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433386,25812.455,0:t_wait:5913.798591749874;t_drive:2142.2746789245357;fare:2581,,,0.0,61.0,59013.798591749895,61156.07327067443,2581.0,0
1264,2686,BasicRequest,1,52200,52200,2944;-1;-1,9215;-1;-1,,,,,4819.282757359813,106288.21500000004,0:t_wait:2760.5155782797883;t_drive:6375.894234176594;fare:10628,,,0.0,38.0,54960.5155782798,61336.4098124564,10628.0,0
1265,2814,BasicRequest,1,56700,56700,2944;-1;-1,4854;-1;-1,,,,,1054.7546285889866,23173.27599999999,0:t_wait:2943.148428713539;t_drive:1354.754628588984;fare:2317,,,0.0,86.0,59643.148428713546,61326.55328994391,2317.0,0
1266,1963,BasicRequest,1,55440,55440,10228;-1;-1,2944;-1;-1,,,,,3502.4337446708096,63901.185000000005,0:t_wait:1431.4873149283449;t_drive:3802.4337446708087;fare:6390,,,0.0,15.0,56871.48731492833,61439.354479122914,6390.0,0
1267,701,BasicRequest,1,56760,56760,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:t_wait:3675.1205946014015;t_drive:1004.2338845214836;fare:1217,,,0.0,15.0,60435.12059460142,61439.354479122914,1217.0,0
1268,2616,BasicRequest,1,50400,50400,2944;-1;-1,10576;-1;-1,,,,,3360.66895345594,64965.51499999999,0:t_wait:3601.705120194536;t_drive:3660.668953455941;fare:6496,,,0.0,9.0,56736.065085285394,61492.25243343246,6496.0,0
1269,2604,BasicRequest,1,52200,52200,2944;-1;-1,8129;-1;-1,,,,,5618.956519291225,132728.837,0:t_wait:1276.5966110440568;t_drive:8073.202935625632;fare:13272,,,0.0,7.0,53476.596611044064,61549.7995466697,13272.0,0
1270,889,BasicRequest,1,55140,55140,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:t_wait:5304.497187943918;t_drive:751.262937992542;fare:594,,,0.0,49.0,60793.95533079874,61545.218268791294,594.0,0
1271,2982,BasicRequest,1,55800,55800,2944;-1;-1,5118;-1;-1,,,,,1379.21463025304,25221.644,0:t_wait:3514.0276817008853;t_drive:2247.1674636994067;fare:2522,,,0.0,0.0,59314.027681700914,61561.19514540036,2522.0,0
1272,2976,BasicRequest,1,57600,57600,2944;-1;-1,5118;-1;-1,,,,,1379.21463025304,25221.644,0:t_wait:1714.0276817009071;t_drive:2247.1674636994067;fare:2522,,,0.0,0.0,59314.027681700914,61561.19514540036,2522.0,0
1273,1103,BasicRequest,1,54180,54180,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:t_wait:3153.872954347862;t_drive:707.1282308482332;fare:597,,,0.0,43.0,60897.43366591432,61604.56189676256,597.0,0
1274,1115,BasicRequest,1,54180,54180,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:t_wait:3153.872954347862;t_drive:707.1282308482332;fare:597,,,0.0,43.0,60897.43366591432,61604.56189676256,597.0,0
1275,2257,BasicRequest,1,52680,52680,4175;-1;-1,2944;-1;-1,,,,,1154.7352679104033,21748.748,0:t_wait:3838.6352490877034;t_drive:1454.7352679104006;fare:2174,,,0.0,50.0,59829.74002998063,61633.93344074585,2174.0,0
1276,2085,BasicRequest,1,57420,57420,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:t_wait:3019.3609404543604;t_drive:1194.572500291477;fare:1725,,,0.0,50.0,60439.360940454375,61633.93344074585,1725.0,0
1277,582,BasicRequest,1,55800,55800,2944;-1;-1,5899;-1;-1,,,,,139.1146354188597,2196.251,0:t_wait:5479.798391095748;t_drive:439.1146354188604;fare:219,,,0.0,54.0,61279.79839109576,61718.913026514616,219.0,0
1278,1088,BasicRequest,1,59400,59400,2944;-1;-1,5712;-1;-1,,,,,366.5096936022218,6493.415,0:t_wait:1667.9978932132362;t_drive:666.5096936022237;fare:649,,,0.0,74.0,61067.99789321325,61734.507586815474,649.0,0
1279,2011,BasicRequest,1,53400,53400,3435;-1;-1,2944;-1;-1,,,,,4962.259407482216,107480.69599999998,0:t_wait:2267.750201324263;t_drive:5262.259407482219;fare:10748,,,0.0,40.0,55667.750201324256,61787.997535265225,10748.0,0
1280,3019,BasicRequest,1,56220,56220,5130;-1;-1,2944;-1;-1,,,,,1363.4569196772527,25690.742999999995,0:t_wait:3904.5406155879755;t_drive:1663.45691967725;fare:2569,,,0.0,40.0,60124.54061558797,61787.997535265225,2569.0,0
1281,1560,BasicRequest,1,57600,57600,2944;-1;-1,3031;-1;-1,,,,,520.0667182697166,8370.995000000003,0:t_wait:3371.3142570418495;t_drive:820.0667182697143;fare:837,,,0.0,59.0,60971.31425704186,61791.38097531158,837.0,0
1282,2841,BasicRequest,1,51420,51420,4858;-1;-1,2944;-1;-1,,,,,2027.126644460629,36343.21599999999,0:t_wait:5875.473695283981;t_drive:2327.12664446063;fare:3634,,,0.0,69.0,58553.9129826594,61780.54634339382,3634.0,0
1283,2877,BasicRequest,1,56700,56700,4814;-1;-1,2944;-1;-1,,,,,1457.4421252319858,32092.27,0:t_wait:3323.1042181618104;t_drive:1757.442125231988;fare:3209,,,0.0,69.0,60023.10421816183,61780.54634339382,3209.0,0
1284,648,BasicRequest,1,54000,54000,2944;-1;-1,10011;-1;-1,,,,,539.776793506302,7998.815000000001,0:t_wait:6129.318752584812;t_drive:839.776793506302;fare:799,,,0.0,47.0,61018.105553810936,61857.88234731724,799.0,0
1285,1008,BasicRequest,1,54000,54000,2944;-1;-1,5937;-1;-1,,,,,496.6020506229107,7781.149000000001,0:t_wait:7038.950505466382;t_drive:796.6020506229106;fare:778,,,0.0,52.0,61038.950505466426,61835.55255608933,778.0,0
1286,177,BasicRequest,1,50940,50940,9779;-1;-1,2944;-1;-1,,,,,6820.359407739868,154295.488,0:t_wait:3780.884589031506;t_drive:7120.359407739867;fare:15429,,,0.0,87.0,54720.88458903151,61841.24399677138,15429.0,0
1287,1026,BasicRequest,1,58500,58500,2944;-1;-1,2980;-1;-1,,,,,450.3519598381587,7626.731000000002,0:t_wait:2657.7583813037345;t_drive:750.3519598381608;fare:762,,,0.0,28.0,61157.75838130373,61908.110341141895,762.0,0
1288,2385,BasicRequest,1,51840,51840,11768;-1;-1,2944;-1;-1,,,,,2168.8537926907197,45237.902,0:t_wait:6942.108432356668;t_drive:2468.853792690723;fare:4523,,,0.0,56.0,58782.10843235666,61892.381976555705,4523.0,0
1289,1271,BasicRequest,1,57540,57540,10742;-1;-1,2944;-1;-1,,,,,769.3188525680392,13827.252,0:t_wait:2941.6433724793533;t_drive:1069.318852568038;fare:1382,,,0.0,56.0,60823.06312398768,61892.381976555705,1382.0,0
1290,2365,BasicRequest,1,57780,57780,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188,0:t_wait:2018.75523870888;t_drive:2093.6267378468474;fare:3079,,,0.0,56.0,59798.75523870887,61892.381976555705,3079.0,0
1291,2367,BasicRequest,1,57780,57780,10340;-1;-1,2944;-1;-1,,,,,1493.6267378468517,30799.188,0:t_wait:2018.75523870888;t_drive:2093.6267378468474;fare:3079,,,0.0,56.0,59798.75523870887,61892.381976555705,3079.0,0
1292,2494,BasicRequest,1,50400,50400,2944;-1;-1,10473;-1;-1,,,,,5043.432826743544,101858.24400000004,0:t_wait:4454.584309296464;t_drive:7035.77436081387;fare:10185,,,0.0,81.0,54854.584309296486,61890.35867011036,10185.0,0
1293,1048,BasicRequest,1,54000,54000,2944;-1;-1,10105;-1;-1,,,,,786.4428086208901,11826.562999999998,0:t_wait:6013.048427212612;t_drive:1086.4428086208936;fare:1182,,,0.0,23.0,60879.00439991416,61965.44720853506,1182.0,0
1294,698,BasicRequest,1,56700,56700,2944;-1;-1,10054;-1;-1,,,,,631.167291746579,10396.712,0:t_wait:4393.632867148692;t_drive:931.1672917465767;fare:1039,,,0.0,33.0,61093.632867148684,62024.80015889527,1039.0,0
1295,1262,BasicRequest,1,56700,56700,2944;-1;-1,10742;-1;-1,,,,,729.908213841141,12818.131999999996,0:t_wait:4309.204655642716;t_drive:1029.9082138411395;fare:1281,,,0.0,70.0,61009.20465564277,62039.11286948391,1281.0,0
1296,2928,BasicRequest,1,52200,52200,2944;-1;-1,5384;-1;-1,,,,,3983.153308443165,90510.93099999998,0:t_wait:4994.525620299952;t_drive:4283.153308443165;fare:9051,,,0.0,4.0,57194.52562029999,62048.83506870565,9051.0,0
1297,300,BasicRequest,1,54000,54000,2944;-1;-1,9907;-1;-1,,,,,3432.352500625576,74123.89100000003,0:t_wait:3006.858286486291;t_drive:3732.352500625573;fare:7412,,,0.0,37.0,57006.85828648629,62090.49283646752,7412.0,0
1298,210,BasicRequest,1,57600,57600,2944;-1;-1,9849;-1;-1,,,,,1713.2145394045674,35537.00100000002,0:t_wait:2433.261842390486;t_drive:2013.2145394045656;fare:3553,,,0.0,48.0,60033.26184239051,62046.476381795095,3553.0,0
1299,2682,BasicRequest,1,54000,54000,2944;-1;-1,10660;-1;-1,,,,,2894.3285091078883,65743.63500000001,0:t_wait:3249.65097447265;t_drive:3194.328509107887;fare:6574,,,0.0,67.0,58106.44289473857,62099.183240031,6574.0,0
1300,1231,BasicRequest,1,54120,54120,10088;-1;-1,2944;-1;-1,,,,,711.9079074528283,11705.565,0:t_wait:5592.355328639387;t_drive:1011.9079074528272;fare:1170,,,0.0,75.0,61048.39528087341,62060.30318832623,1170.0,0
1301,2444,BasicRequest,1,51300,51300,2944;-1;-1,11880;-1;-1,,,,,3262.932225349111,64136.72400000002,0:t_wait:3176.9361412110375;t_drive:3562.932225349112;fare:6413,,,0.0,79.0,57363.72271066973,62252.95614643364,6413.0,0
1302,1196,BasicRequest,1,59400,59400,2944;-1;-1,10838;-1;-1,,,,,583.0667724543289,8374.699,0:t_wait:2039.3544791228996;t_drive:883.0667724543309;fare:837,,,0.0,15.0,61439.354479122914,62322.42125157725,837.0,0
1303,2536,BasicRequest,1,58500,58500,2944;-1;-1,4571;-1;-1,,,,,2191.86560664292,38312.57999999999,0:t_wait:513.7985917498881;t_drive:3280.1902918187625;fare:3831,,,0.0,61.0,59013.798591749895,62293.988883568665,3831.0,0
1304,101,BasicRequest,1,57720,57720,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.19,0:t_wait:3004.717628028957;t_drive:1669.7434358810278;fare:2828,,,0.0,27.0,60724.71762802896,62394.46106390999,2828.0,0
1305,174,BasicRequest,1,46800,46800,2944;-1;-1,10701;-1;-1,,,,,6072.741084656183,144297.466,0:t_wait:4543.970473452988;t_drive:8596.21016776868;fare:14429,,,0.0,30.0,53777.41480970457,62373.62497747322,14429.0,0
1306,196,BasicRequest,1,58500,58500,2944;-1;-1,9874;-1;-1,,,,,1651.7958237605326,34081.80000000001,0:t_wait:1533.2618423905005;t_drive:2374.633255048604;fare:3408,,,0.0,48.0,60033.26184239051,62407.895097439134,3408.0,0
1307,206,BasicRequest,1,58500,58500,2944;-1;-1,9874;-1;-1,,,,,1651.7958237605326,34081.80000000001,0:t_wait:1533.2618423905005;t_drive:2374.633255048604;fare:3408,,,0.0,48.0,60033.26184239051,62407.895097439134,3408.0,0
1308,872,BasicRequest,1,54900,54900,2944;-1;-1,10053;-1;-1,,,,,643.3474805987481,10788.777999999998,0:t_wait:6704.561896762534;t_drive:943.3474805987498;fare:1078,,,0.0,43.0,61604.56189676256,62547.90937736131,1078.0,0
1309,486,BasicRequest,1,61200,61200,2944;-1;-1,10060;-1;-1,,,,,387.96437998517234,5298.198,0:t_wait:692.3819765557128;t_drive:687.9643799851692;fare:529,,,0.0,56.0,61892.381976555705,62580.34635654089,529.0,0
1310,2329,BasicRequest,1,48120,48120,10328;-1;-1,2944;-1;-1,,,,,7446.89766804966,148393.619,0:t_wait:5995.932428797401;t_drive:7746.897668049656;fare:14839,,,0.0,60.0,54115.93242879741,62653.35214402225,14839.0,0
1311,745,BasicRequest,1,58740,58740,9933;-1;-1,2944;-1;-1,,,,,580.7911487421479,9075.622,0:t_wait:3032.560995280066;t_drive:880.7911487421443;fare:907,,,0.0,60.0,61772.56099528009,62653.35214402225,907.0,0
1312,788,BasicRequest,1,54900,54900,2944;-1;-1,9939;-1;-1,,,,,452.3155588328448,6994.254000000002,0:t_wait:6489.9762654240185;t_drive:752.3155588328445;fare:699,,,0.0,64.0,61917.55398687628,62669.86954570912,699.0,0
1313,865,BasicRequest,1,55140,55140,10053;-1;-1,2944;-1;-1,,,,,694.1199287876339,12039.505,0:t_wait:5917.807770588173;t_drive:994.119928787637;fare:1203,,,0.0,25.0,61734.97816823381,62729.09809702144,1203.0,0
1314,2838,BasicRequest,1,55800,55800,2944;-1;-1,4917;-1;-1,,,,,1921.0486140274909,41553.198,0:t_wait:3968.8391669030098;t_drive:2221.048614027488;fare:4155,,,0.0,46.0,59768.83916690302,62718.59596893884,4155.0,0
1315,2832,BasicRequest,1,59400,59400,2944;-1;-1,4917;-1;-1,,,,,1921.0486140274909,41553.198,0:t_wait:368.83916690301703;t_drive:2949.7568020358012;fare:4155,,,0.0,46.0,59768.83916690302,62718.59596893884,4155.0,0
1316,2514,BasicRequest,1,55800,55800,2944;-1;-1,8031;-1;-1,,,,,2689.987016521553,58367.38800000002,0:t_wait:3351.6352883169748;t_drive:3589.987016521547;fare:5836,,,0.0,71.0,59151.635288317,62741.62230483857,5836.0,0
1317,2518,BasicRequest,1,57600,57600,2944;-1;-1,8031;-1;-1,,,,,2689.987016521553,58367.38800000002,0:t_wait:1551.6352883169748;t_drive:3589.987016521547;fare:5836,,,0.0,71.0,59151.635288317,62741.62230483857,5836.0,0
1318,1742,BasicRequest,1,58500,58500,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.166,0:t_wait:3341.2439967713726;t_drive:880.4533852657623;fare:927,,,0.0,87.0,61841.24399677138,62721.69738203713,927.0,0
1319,1028,BasicRequest,1,56700,56700,2944;-1;-1,2980;-1;-1,,,,,450.3519598381587,7626.731000000002,0:t_wait:5360.30318832623;t_drive:750.3519598381608;fare:762,,,0.0,75.0,62060.30318832623,62810.65514816439,762.0,0
1320,1042,BasicRequest,1,56700,56700,2944;-1;-1,2980;-1;-1,,,,,450.3519598381587,7626.731000000002,0:t_wait:5360.30318832623;t_drive:750.3519598381608;fare:762,,,0.0,75.0,62060.30318832623,62810.65514816439,762.0,0
1321,592,BasicRequest,1,59400,59400,2944;-1;-1,5899;-1;-1,,,,,139.1146354188597,2196.251,0:t_wait:2994.461063909992;t_drive:439.1146354188604;fare:219,,,0.0,27.0,62394.46106390999,62833.57569932885,219.0,0
1322,316,BasicRequest,1,51300,51300,2944;-1;-1,11298;-1;-1,,,,,3616.469277985777,70670.32800000004,0:t_wait:6111.754973857307;t_drive:4753.064864890985;fare:7067,,,0.0,78.0,58072.82408677673,62825.88895166771,7067.0,0
1323,2219,BasicRequest,1,55260,55260,6606;-1;-1,2944;-1;-1,,,,,1248.447962063315,22626.904,0:t_wait:4914.967604433732;t_drive:1548.4479620633138;fare:2262,,,0.0,88.0,61317.36235053989,62865.810312603215,2262.0,0
1324,2203,BasicRequest,1,57060,57060,6606;-1;-1,2944;-1;-1,,,,,1248.447962063315,22626.904,0:t_wait:3414.9676044337175;t_drive:1548.4479620633138;fare:2262,,,0.0,88.0,61317.36235053989,62865.810312603215,2262.0,0
1325,1242,BasicRequest,1,54900,54900,2944;-1;-1,10742;-1;-1,,,,,729.908213841141,12818.131999999996,0:t_wait:3141.0011851960953;t_drive:1029.9082138411395;fare:1281,,,0.0,43.0,61604.56189676256,62934.47011060371,1281.0,0
1326,1256,BasicRequest,1,54900,54900,2944;-1;-1,10742;-1;-1,,,,,729.908213841141,12818.131999999996,0:t_wait:6704.561896762534;t_drive:1029.9082138411395;fare:1281,,,0.0,43.0,61604.56189676256,62934.47011060371,1281.0,0
1327,317,BasicRequest,1,54720,54720,11293;-1;-1,2944;-1;-1,,,,,3949.617160999666,76265.41500000001,0:t_wait:4022.03149817785;t_drive:4249.617160999667;fare:7626,,,0.0,10.0,58742.03149817784,62991.64865917751,7626.0,0
1328,1322,BasicRequest,1,58500,58500,2944;-1;-1,10069;-1;-1,,,,,857.5229659797562,14459.852999999994,0:t_wait:3287.9975352652327;t_drive:1157.522965979755;fare:1445,,,0.0,40.0,61787.997535265225,62945.520501245,1445.0,0
1329,1714,BasicRequest,1,55800,55800,2944;-1;-1,6422;-1;-1,,,,,491.1607616753549,7131.368,0:t_wait:6359.9505718454675;t_drive:791.1607616753536;fare:713,,,0.0,54.0,62159.95057184548,62951.11133352084,713.0,0
1330,1692,BasicRequest,1,55800,55800,2944;-1;-1,6422;-1;-1,,,,,491.1607616753549,7131.368,0:t_wait:6359.9505718454675;t_drive:791.1607616753536;fare:713,,,0.0,54.0,62159.95057184548,62951.11133352084,713.0,0
1331,1808,BasicRequest,1,50400,50400,2944;-1;-1,10075;-1;-1,,,,,4120.66312426313,76516.93999999999,0:t_wait:6701.785716096005;t_drive:5643.670786460367;fare:7651,,,0.0,57.0,57408.69549314512,63052.3662796055,7651.0,0
1332,1957,BasicRequest,1,49860,49860,3380;-1;-1,2944;-1;-1,,,,,6507.686583580343,150002.43,0:t_wait:6023.246627262808;t_drive:6807.68658358034;fare:15000,,,0.0,13.0,55883.2466272628,63088.09780812989,15000.0,0
1333,1719,BasicRequest,1,58680,58680,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:3594.770820852471;t_drive:813.3269872774181;fare:836,,,0.0,13.0,62274.77082085247,63088.09780812989,836.0,0
1334,92,BasicRequest,1,60300,60300,2944;-1;-1,9596;-1;-1,,,,,1400.8930592515471,28504.413,0:t_wait:579.0043999141562;t_drive:2258.9462133864436;fare:2850,,,0.0,23.0,60879.00439991416,63137.95061330061,2850.0,0
1335,2568,BasicRequest,1,52200,52200,2944;-1;-1,10540;-1;-1,,,,,2924.35461735004,63104.61700000001,0:t_wait:6458.097072270313;t_drive:4168.656225235987;fare:6310,,,0.0,55.0,58658.09707227032,63152.00758123931,6310.0,0
1336,2904,BasicRequest,1,54000,54000,2944;-1;-1,6535;-1;-1,,,,,1493.2499966536402,33420.884,0:t_wait:7067.997893213207;t_drive:1793.2499966536416;fare:3342,,,0.0,74.0,61067.99789321325,63164.34951599296,3342.0,0
1337,276,BasicRequest,1,56700,56700,2944;-1;-1,9863;-1;-1,,,,,1346.1349601689858,23008.457,0:t_wait:4393.632867148692;t_drive:1646.1349601689872;fare:2300,,,0.0,33.0,61093.632867148684,63268.73054569322,2300.0,0
1338,2132,BasicRequest,1,54900,54900,2944;-1;-1,4149;-1;-1,,,,,1185.0102422075668,18477.711000000003,0:t_wait:6393.541402919771;t_drive:1485.0102422075652;fare:1847,,,0.0,66.0,61805.30121056957,63290.31145277714,1847.0,0
1339,3086,BasicRequest,1,56700,56700,2944;-1;-1,5084;-1;-1,,,,,1227.094791501861,27487.681,0:t_wait:5080.546343393798;t_drive:1527.0947915018623;fare:2748,,,0.0,69.0,61780.54634339382,63307.64113489569,2748.0,0
1340,1506,BasicRequest,1,58500,58500,2944;-1;-1,3019;-1;-1,,,,,440.270118908874,6830.7,0:t_wait:4152.5022121530055;t_drive:740.2701189088766;fare:683,,,0.0,28.0,62652.502212153006,63392.77233106188,683.0,0
1341,179,BasicRequest,1,52680,52680,9789;-1;-1,2944;-1;-1,,,,,6781.771158911346,150283.702,0:t_wait:3671.03688740918;t_drive:7081.771158911346;fare:15028,,,0.0,6.0,56351.03688740918,63432.80804632054,15028.0,0
1342,350,BasicRequest,1,59400,59400,2944;-1;-1,3007;-1;-1,,,,,181.3359453480748,2678.7919999999995,0:t_wait:3591.64865917751;t_drive:481.33594534807344;fare:267,,,0.0,10.0,62991.64865917751,63472.9846045256,267.0,0
1343,64,BasicRequest,1,54900,54900,2944;-1;-1,9491;-1;-1,,,,,3979.571751962475,88058.67800000001,0:t_wait:2749.669604567869;t_drive:4279.571751962474;fare:8805,,,0.0,24.0,57649.66960456789,63431.11764809574,8805.0,0
1344,1538,BasicRequest,1,61200,61200,2944;-1;-1,3031;-1;-1,,,,,520.0667182697166,8370.995000000003,0:t_wait:1453.3521440222248;t_drive:820.0667182697143;fare:837,,,0.0,60.0,62653.35214402225,63473.41886229196,837.0,0
1345,430,BasicRequest,1,60300,60300,2944;-1;-1,3028;-1;-1,,,,,102.26828723615432,1528.978,0:t_wait:2798.795339299766;t_drive:402.2682872361547;fare:152,,,0.0,3.0,63098.79533929978,63501.06362653594,152.0,0
1346,2033,BasicRequest,1,53220,53220,5193;-1;-1,2944;-1;-1,,,,,5239.031089562075,122640.44199999998,0:t_wait:4732.572880143547;t_drive:5539.031089562079;fare:12264,,,0.0,31.0,57952.57288014354,63491.60396970563,12264.0,0
1347,1508,BasicRequest,1,60300,60300,2944;-1;-1,3019;-1;-1,,,,,440.270118908874,6830.7,0:t_wait:2553.0964379101497;t_drive:740.2701189088766;fare:683,,,0.0,68.0,62853.096437910135,63593.366556819004,683.0,0
1348,1051,BasicRequest,1,56340,56340,10105;-1;-1,2944;-1;-1,,,,,777.7178126902754,11612.436000000002,0:t_wait:2690.5694435276455;t_drive:1077.7178126902727;fare:1161,,,0.0,86.0,62466.43599168652,63544.1538043768,1161.0,0
1349,1588,BasicRequest,1,55800,55800,2944;-1;-1,2950;-1;-1,,,,,427.4991358974962,6532.039,0:t_wait:6223.4155664970385;t_drive:727.4991358974949;fare:653,,,0.0,88.0,62865.810312603215,63593.30944850071,653.0,0
1350,1578,BasicRequest,1,57600,57600,2944;-1;-1,2950;-1;-1,,,,,427.4991358974962,6532.039,0:t_wait:5265.8103126032;t_drive:727.4991358974949;fare:653,,,0.0,88.0,62865.810312603215,63593.30944850071,653.0,0
