request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
10832,BasicRequest,1,46200,46200,5410;-1;-1,9377;-1;-1,,,,,519.716244626,6177.999,0:,,,,,,,,0
10835,BasicRequest,1,46200,46200,1498;-1;-1,8210;-1;-1,,,,,1493.1462119240005,21815.395,0:,,,,,,,,0
10839,BasicRequest,1,46200,46200,1498;-1;-1,8523;-1;-1,,,,,825.459438971,11842.008,0:,,,,,,,,0
10841,BasicRequest,1,46200,46200,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:,,,,,,,,0
10842,BasicRequest,1,46200,46200,9377;-1;-1,955;-1;-1,,,,,459.00517203000004,6146.33,0:,,,,,,,,0
10843,BasicRequest,1,46200,46200,4994;-1;-1,4931;-1;-1,,,,,369.25142662599995,5220.399000000001,0:,,,,,,,,0
10846,BasicRequest,1,46200,46200,1498;-1;-1,8210;-1;-1,,,,,1493.1462119240005,21815.395,0:,,,,,,,,0
10853,BasicRequest,1,46200,46200,1498;-1;-1,185;-1;-1,,,,,1433.371219743,22099.051999999996,0:,,,,,,,,0
10855,BasicRequest,1,46200,46200,1498;-1;-1,1521;-1;-1,,,,,1251.368090119,19413.243,0:,,,,,,,,0
10857,BasicRequest,1,46200,46200,7547;-1;-1,2346;-1;-1,,,,,328.80683228299995,3389.313,0:,,,,,,,,0
10089,BasicRequest,1,44760,44760,9931;-1;-1,5106;-1;-1,,,,,227.611431371,2869.3320000000003,0:t_wait:1191.3416195390455;t_drive:257.6114313709986;fare:286,,,0.0,23.0,45951.34161953904,46208.953050910015,286.0,0
9729,BasicRequest,1,44040,44040,1174;-1;-1,5534;-1;-1,,,,,697.818908007,9750.725000000002,0:t_wait:1192.162346518162;t_drive:727.8189080070006;fare:975,,,0.0,25.0,45232.16234651817,46241.35520971816,975.0,0
10003,BasicRequest,1,44580,44580,1608;-1;-1,4934;-1;-1,,,,,357.693762393,4474.209000000001,0:t_wait:1175.3379870660574;t_drive:387.6937623929989;fare:447,,,0.0,30.0,45755.33798706604,46236.25237048705,447.0,0
10021,BasicRequest,1,44640,44640,6011;-1;-1,4254;-1;-1,,,,,420.172092797,5782.5779999999995,0:t_wait:1057.846778110128;t_drive:557.3241077310013;fare:578,,,0.0,38.0,45697.84677811016,46255.17088584115,578.0,0
10480,BasicRequest,1,45540,45540,1608;-1;-1,955;-1;-1,,,,,371.745817851,5468.620000000001,0:t_wait:296.81437507711235;t_drive:401.7458178509987;fare:546,,,0.0,40.0,45836.81437507711,46238.56019292809,546.0,0
10197,BasicRequest,1,45000,45000,7899;-1;-1,10186;-1;-1,,,,,563.61806781,8380.923,0:t_wait:453.198519723177;t_drive:720.1213378269968;fare:838,,,0.0,41.0,45453.19851972318,46255.05840443021,838.0,0
10218,BasicRequest,1,45000,45000,887;-1;-1,10186;-1;-1,,,,,343.37685506699995,4836.875,0:t_wait:881.681549363173;t_drive:373.37685506699927;fare:483,,,0.0,41.0,45881.681549363195,46255.05840443021,483.0,0
9788,BasicRequest,1,44160,44160,1174;-1;-1,1521;-1;-1,,,,,764.5966510620001,12056.100999999999,0:t_wait:1156.2212716410722;t_drive:794.5966510619983;fare:1205,,,0.0,57.0,45316.22127164107,46211.163401549085,1205.0,0
9912,BasicRequest,1,44400,44400,1174;-1;-1,1521;-1;-1,,,,,764.5966510620001,12056.100999999999,0:t_wait:916.2212716410504;t_drive:894.9421299079986;fare:1205,,,0.0,57.0,45316.22127164107,46211.163401549085,1205.0,0
10080,BasicRequest,1,44760,44760,1174;-1;-1,1521;-1;-1,,,,,764.5966510620001,12056.100999999999,0:t_wait:556.2212716410722;t_drive:894.9421299079986;fare:1205,,,0.0,57.0,45316.22127164107,46211.163401549085,1205.0,0
9930,BasicRequest,1,44400,44400,392;-1;-1,4994;-1;-1,,,,,656.4570746009999,8828.547,0:t_wait:969.9524833899995;t_drive:686.4570746009995;fare:882,,,0.0,63.0,45369.95248339001,46239.727797940024,882.0,0
10088,BasicRequest,1,44760,44760,1973;-1;-1,4994;-1;-1,,,,,403.42508942300003,5422.982,0:t_wait:1046.3027085169888;t_drive:433.425089422999;fare:542,,,0.0,63.0,45806.302708517,46239.727797940024,542.0,0
10102,BasicRequest,1,44760,44760,6512;-1;-1,4931;-1;-1,,,,,281.654451245,3779.746,0:t_wait:1185.4748318789934;t_drive:311.6544512449982;fare:377,,,0.0,66.0,45945.474831878986,46257.129283123984,377.0,0
10600,BasicRequest,1,45780,45780,6512;-1;-1,4931;-1;-1,,,,,281.654451245,3779.746,0:t_wait:165.47483187898615;t_drive:311.6544512449982;fare:377,,,0.0,66.0,45945.474831878986,46257.129283123984,377.0,0
9556,BasicRequest,1,43740,43740,223;-1;-1,5238;-1;-1,,,,,1288.6477345970002,26405.372000000003,0:t_wait:1055.0043894352348;t_drive:1423.5899443980015;fare:2640,,,0.0,88.0,44795.00438943525,46218.59433383328,2640.0,0
10860,BasicRequest,1,46260,46260,4994;-1;-1,4420;-1;-1,,,,,406.131745957,4873.405000000002,0:,,,,,,,,0
10861,BasicRequest,1,46260,46260,9377;-1;-1,4994;-1;-1,,,,,388.3090698900001,4758.729,0:,,,,,,,,0
10862,BasicRequest,1,46260,46260,1498;-1;-1,5410;-1;-1,,,,,704.000183503,10219.157,0:,,,,,,,,0
10863,BasicRequest,1,46260,46260,1498;-1;-1,1973;-1;-1,,,,,542.007519252,6386.285999999998,0:,,,,,,,,0
10864,BasicRequest,1,46260,46260,2420;-1;-1,5881;-1;-1,,,,,356.87991503,5112.3730000000005,0:,,,,,,,,0
10865,BasicRequest,1,46260,46260,4931;-1;-1,5106;-1;-1,,,,,429.41502399700005,6118.349,0:,,,,,,,,0
10866,BasicRequest,1,46260,46260,4420;-1;-1,887;-1;-1,,,,,276.15059555899995,3831.091,0:,,,,,,,,0
10867,BasicRequest,1,46260,46260,1498;-1;-1,2420;-1;-1,,,,,864.707719555,14093.684000000001,0:,,,,,,,,0
10870,BasicRequest,1,46260,46260,1498;-1;-1,8210;-1;-1,,,,,1493.1462119240005,21815.395,0:,,,,,,,,0
10872,BasicRequest,1,46260,46260,7746;-1;-1,6011;-1;-1,,,,,209.93693703700004,2499.089,0:,,,,,,,,0
10874,BasicRequest,1,46260,46260,5255;-1;-1,677;-1;-1,,,,,261.122192822,2825.5780000000004,0:,,,,,,,,0
10875,BasicRequest,1,46260,46260,8245;-1;-1,4428;-1;-1,,,,,423.25648898,6023.848000000001,0:,,,,,,,,0
10878,BasicRequest,1,46260,46260,1498;-1;-1,7173;-1;-1,,,,,672.580080471,9963.111,0:,,,,,,,,0
10879,BasicRequest,1,46260,46260,1498;-1;-1,5311;-1;-1,,,,,1063.530825234,17275.38,0:,,,,,,,,0
10881,BasicRequest,1,46260,46260,5410;-1;-1,5269;-1;-1,,,,,736.3273120959998,9690.393999999997,0:,,,,,,,,0
10884,BasicRequest,1,46260,46260,10186;-1;-1,3562;-1;-1,,,,,227.75644609299997,2991.0299999999997,0:,,,,,,,,0
10888,BasicRequest,1,46260,46260,1498;-1;-1,8210;-1;-1,,,,,1493.1462119240005,21815.395,0:,,,,,,,,0
10081,BasicRequest,1,44760,44760,10301;-1;-1,4254;-1;-1,,,,,499.3968953520001,5519.517,0:t_wait:1003.6466389701891;t_drive:529.3968953520016;fare:551,,,0.0,1.0,45763.64663897019,46293.04353432217,551.0,0
10112,BasicRequest,1,44820,44820,6011;-1;-1,4994;-1;-1,,,,,242.18149316399996,3232.8820000000005,0:t_wait:1193.903087942992;t_drive:272.1814931639965;fare:323,,,0.0,22.0,46013.903087943014,46286.084581107025,323.0,0
10460,BasicRequest,1,45480,45480,6011;-1;-1,4994;-1;-1,,,,,242.18149316399996,3232.8820000000005,0:t_wait:533.9030879429847;t_drive:272.1814931639965;fare:323,,,0.0,22.0,46013.903087943014,46286.084581107025,323.0,0
10526,BasicRequest,1,45600,45600,6011;-1;-1,4994;-1;-1,,,,,242.18149316399996,3232.8820000000005,0:t_wait:413.903087942992;t_drive:272.1814931639965;fare:323,,,0.0,22.0,46013.903087943014,46286.084581107025,323.0,0
9805,BasicRequest,1,44220,44220,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:1004.4773224150777;t_drive:1037.8751261350044;fare:1329,,,0.0,34.0,45224.4773224151,46262.352448550104,1329.0,0
9814,BasicRequest,1,44220,44220,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:1004.4773224150777;t_drive:1037.8751261350044;fare:1329,,,0.0,34.0,45224.4773224151,46262.352448550104,1329.0,0
